Date,ma20_slope,ma60_slope,bias_ma20,bias_ma60,vol_ratio_5_20,volatility_20d,rsi_diff_3d,rsi_monthly,macd_monthly,sox_mom,rs_vs_sox,usd_twd_mom20,vix_ma20_bias,inst_net_buy_20d,inst_accel,margin_mom,revenue_mom
2019-03-26,0.011683466741854736,0.00740877553275157,0.024671821444418943,0.07131087954776923,0.9334630867788737,0.20066987143063383,3.1580454310172286,47.41032684901537,-2.8034498761701343,0.023424998913264883,0.00828739442958848,0.0005519724173566054,0.005307330634372261,57291917.0,1761135.7499999995,-0.1223927587563951,0.3092925649774003
2019-03-27,0.00985273503070716,0.007361334131551788,0.013428504703991576,0.05886228778213146,0.9331909458247825,0.20412158487732807,-11.053235455258893,47.41032684901537,-2.8034498761701343,0.00038520972105393625,0.014320793870371551,0.0029921931271306157,0.03642891384865677,47957360.0,156286.0,-0.06459791096237699,0.3092925649774003
2019-03-28,0.0068623224717068105,0.00716727902478162,0.014994270691447889,0.05977671197504117,0.8490029859083517,0.20316141870801713,4.572380000541493,47.41032684901537,-2.8034498761701343,0.0052833299225913954,0.005155081696553543,0.004782799941814853,-0.01032198332260698,43140872.0,-1742004.2000000002,-0.047061284250156876,0.3092925649774003
2019-03-29,0.005263153425757713,0.00730222384267347,0.028272343093668176,0.07318504821780289,0.9082813895722719,0.20867960128229704,5.59219267421247,47.41032684901537,-2.8034498761701343,0.03381067422309458,-0.006614230308666924,0.0031866670545082076,-0.05649989377567106,43770272.0,-2650631.4,-0.05949729557747374,0.3092925649774003
2019-04-01,0.0063091474694908015,0.007511917624311289,0.026123386039232626,0.07146763554818264,1.0592428525736648,0.20001728872748692,5.026523990184906,49.81273154783604,-1.8813194146534329,0.04913991581468924,-0.006676919133342674,6.488337784960052e-05,-0.07391411957620031,55245084.0,44446.39999999991,-0.11520081342145394,0.3092925649774003
2019-04-02,0.007454074198107542,0.00790312318029422,0.025427327019586585,0.07162312195760004,1.0926551906205653,0.1942605376455286,-2.980845031189567,49.81273154783604,-1.8813194146534329,0.0550740505005296,0.0007199954637175932,-0.0006809750597986941,-0.07225445711618378,62544435.0,526179.25,-0.16105200945626474,0.3092925649774003
2019-04-03,0.009336969772118453,0.008622897257664679,0.024841467492409855,0.07154499640970383,1.1024366608135365,0.1941943681172585,-2.0580712458695416e-05,49.81273154783604,-1.8813194146534329,0.09774182450929847,-0.04432302689692125,-3.2418121507116204e-05,-0.03919444733139433,65453622.0,2138175.1,-0.16799527605550635,0.3092925649774003
2019-04-08,0.01279228333685333,0.010072261381699966,0.047727508654537815,0.09690007663904146,1.2955406922345363,0.2111879064673077,6.302462236155293,49.81273154783604,-1.8813194146534329,0.12303181986649059,-0.04183521643959143,-0.0012975093228320134,-0.06723281444710098,87119731.0,5393775.649999999,-0.18267716535433076,0.3092925649774003
2019-04-09,0.016439790919740526,0.01052785663397551,0.04666733446049745,0.098774310711052,1.2469613814372715,0.19597922342603588,6.461678417111237,49.81273154783604,-1.8813194146534329,0.11099146792191994,-0.006643880180102535,-0.0032031263065694926,0.016985346070625094,101323866.0,4878451.3,-0.24348821677320864,0.3092925649774003
2019-04-10,0.019226744814752113,0.010983818704782747,0.04162392851036323,0.09652118439942574,1.1628231743797706,0.1965530309727095,2.0191869689982838,49.81273154783604,-1.8813194146534329,0.09428988416487027,0.007662434355246717,-0.0023955621528841675,-0.04932093054549813,107485889.0,1647235.9500000002,-0.2595848139143445,-0.06306914085892446
2019-04-11,0.019904108268576685,0.011435001949087408,0.029937425583352727,0.08534895066178545,1.1661720976986125,0.19107156660379293,-5.436878272267961,49.81273154783604,-1.8813194146534329,0.08925405248810869,-0.01919056312349121,-0.0023939347400728783,-0.06683386856374801,98481513.0,202755.5499999998,-0.22811773818745162,-0.06306914085892446
2019-04-12,0.02037208045264522,0.011954358659025372,0.02679001985112291,0.08251270794268552,1.0887854192954016,0.19112313825034177,-8.68030735350414,49.81273154783604,-1.8813194146534329,0.10020060232728123,-0.03690953586282664,-0.0011331579110198664,-0.13488203103687285,93729994.0,-119116.70000000019,-0.22650321074138935,-0.06306914085892446
2019-04-15,0.020706051998683826,0.012717679879018513,0.036616240915509836,0.09382797599239827,0.8575724454992756,0.18755798617038827,-9.102590310007301,49.81273154783604,-1.8813194146534329,0.09811825192245438,-0.008566052431989712,-0.002136198373148268,-0.10876408413752396,101497236.0,-3475779.5999999996,-0.2441660290742158,-0.06306914085892446
2019-04-16,0.019367432293790926,0.01362652703588921,0.03890846661006258,0.09680620503438682,0.8601054194445795,0.17937400788996513,16.481068331681342,49.81273154783604,-1.8813194146534329,0.10116635556428766,-0.025852974230954562,-0.0019085826369144021,-0.11665516300122411,94879024.0,-3260985.2,-0.19833159541188738,-0.06306914085892446
2019-04-17,0.018658981882841357,0.015181490738183406,0.05273752704820597,0.112016703893885,0.9402715123061214,0.1853659884048826,22.001937671416464,49.81273154783604,-1.8813194146534329,0.1211935267584816,-0.036131147836401034,-0.0008416934593298286,-0.08453515744422564,98924745.0,722146.3499999996,-0.21823441182772663,-0.06306914085892446
2019-04-18,0.020128727374040558,0.016330489232252752,0.059695644697191845,0.12088155817529028,1.000318351717435,0.18556475686519242,30.925621335265973,49.81273154783604,-1.8813194146534329,0.10713755065373776,-0.007345358672336655,-9.752184166877953e-05,-0.11687361985641039,116311792.0,4040805.0,-0.2276795226933731,-0.06306914085892446
2019-04-19,0.021595184546035855,0.017146955608354122,0.054940799965241885,0.11705507815198697,1.1954513482193958,0.186257998727852,10.820082293497578,49.81273154783604,-1.8813194146534329,0.11853467954976793,-0.025559413220566984,0.0009743026438737701,-0.1109640318741253,125596364.0,6307061.399999999,-0.2042857142857143,-0.06306914085892446
2019-04-22,0.021401739810277015,0.0169461323555173,0.05660351651026057,0.11980322550175455,1.257409377469765,0.18261236736583628,8.81767942659721,49.81273154783604,-1.8813194146534329,0.08077241183591788,0.002730241034166525,0.0020165349037966074,-0.08261623848308924,124343438.0,6887631.9,-0.13320194760027826,-0.06306914085892446
2019-04-23,0.021627094310239313,0.01728430736895212,0.06044122055094301,0.12431827838974412,1.2947594232363933,0.1805848683747832,-0.1397744132639076,49.81273154783604,-1.8813194146534329,0.12402440377652013,-0.04555325799635912,0.0015263496940114418,-0.07866603870675581,126427388.0,7998615.4,-0.11215834118755885,-0.06306914085892446
2019-04-24,0.022946859285053876,0.017045253514277967,0.058638336092788595,0.12473864987668626,1.19190158073295,0.13543391816039113,0.1397540958813721,49.81273154783604,-1.8813194146534329,0.1491737620909419,-0.03530222226868407,-0.00045354214562010053,-0.002202119368623457,136034035.0,4908490.65,-0.1337063256451244,-0.06306914085892446
2019-04-25,0.02273638549957296,0.01705688619123191,0.04788970818421754,0.11458350535190202,1.1236990905396862,0.13951360257473946,-4.33651277491407,49.81273154783604,-1.8813194146534329,0.11710753269308216,-0.020795792102035637,0.003504666461877637,0.011643440458779618,138082446.0,2075740.1000000006,-0.18643497757847538,-0.06306914085892446
2019-04-26,0.021836668596040186,0.016365161091614688,0.014832067380141185,0.08036969492922849,1.0947475992448699,0.17458558988153597,-30.383785560930946,49.81273154783604,-1.8813194146534329,0.12417183422246869,-0.04756747373762682,0.0027238117927690375,-0.018995915034390957,132360306.0,-2711072.9,-0.14169557675628797,-0.06306914085892446
2019-04-29,0.021151950642326115,0.015997190028348256,0.009433106142000677,0.07523915509319891,1.1046090467087701,0.17566871581965188,-32.94328932930641,49.81273154783604,-1.8813194146534329,0.1242101372202482,-0.05189609957699726,0.0006476412726972303,0.015452511888805613,138769214.0,-3638266.1,-0.13498683055311678,-0.06306914085892446
2019-04-30,0.019883262551478077,0.015137734028694708,0.004849603724624626,0.07035841813269543,1.1511298910092436,0.17176145105517715,-28.879373522568066,57.35895708427222,-0.23292935921602975,0.11513356609480496,-0.06014393839649679,0.0013289801443712168,0.01855445162544042,141949052.0,-4455237.6,-0.0955119530897609,-0.06306914085892446
2019-05-02,0.01702084352680873,0.014250865857266171,0.0022249689551354407,0.06771092695251886,1.1716619329224796,0.17176145105517715,0.8941471611051028,57.35895708427222,-0.23292935921602975,0.09115253104887922,-0.03616290335057104,0.00220496399237069,0.11506341301829662,140806465.0,-3279136.65,-0.061709951735233304,-0.06306914085892446
2019-05-03,0.016061091840330402,0.013819443327618173,0.021687011334479516,0.08911593960213425,1.1431375358329359,0.18637480288295707,10.047947593010832,57.35895708427222,-0.23292935921602975,0.09714098322523368,-0.019905048451213103,0.002368820961190732,-0.0029052986998277124,145843969.0,-2086492.8500000006,-0.05283550545966886,-0.06306914085892446
2019-05-06,0.014832148929643013,0.013573878925564558,-0.0038462059442331683,0.06180168949252919,1.0302611153004828,0.2087068336585739,-3.6910783835255643,57.35895708427222,-0.23292935921602975,0.05432357975776525,-0.0036137195452483617,0.002140840887753237,0.18837787629145988,133555728.0,-1027845.8000000007,0.016796782588123893,-0.06306914085892446
2019-05-07,0.013225703333144961,0.013224685448838919,0.007774382760263455,0.07347337612782179,1.027381472267712,0.1937039845989722,-5.629648924910214,57.35895708427222,-0.23292935921602975,0.016835613633264135,0.020713874799262566,0.0039299844638027714,0.45268616951380825,108826756.0,-1680067.1999999997,0.01890655105973016,-0.06306914085892446
2019-05-08,0.011736173245650926,0.012707930705927696,-0.0029719898370334638,0.06100783196224399,0.9652455654323995,0.19769045851693354,-21.80975625019014,57.35895708427222,-0.23292935921602975,0.020457187705149593,0.0031647570359523147,0.004187214610458678,0.43115338003745,96404209.0,-3984534.45,0.08109471560095849,-0.06306914085892446
2019-05-09,0.009577243244152505,0.012539082090817864,-0.01686481209873435,0.044310072589087285,0.9965238678838232,0.2044708049789892,-16.04066511267755,57.35895708427222,-0.23292935921602975,-0.00024370098244796967,0.010086076628254559,0.004153560104630971,0.3795096162648189,93730277.0,-7080221.05,0.12591563526142968,-0.06306914085892446
